gene1,gene2
ENSG00000185414,ENSG00000134326
ENSG00000185436,ENSG00000257921
ENSG00000185504,ENSG00000149557
ENSG00000185507,ENSG00000269404
ENSG00000185507,ENSG00000168818
ENSG00000185532,ENSG00000141527
ENSG00000185532,ENSG00000108312
ENSG00000185532,ENSG00000151687
ENSG00000185532,ENSG00000162643
ENSG00000185532,ENSG00000100413
ENSG00000185591,ENSG00000175324
ENSG00000185591,ENSG00000226761
ENSG00000185591,ENSG00000214706
ENSG00000185591,ENSG00000162643
ENSG00000185591,ENSG00000108312
ENSG00000185591,ENSG00000141527
ENSG00000185608,ENSG00000169855
ENSG00000185608,ENSG00000184697
ENSG00000185608,ENSG00000090402
ENSG00000185608,ENSG00000134326
ENSG00000185608,ENSG00000129083
ENSG00000185608,ENSG00000272398
ENSG00000185619,ENSG00000177721
ENSG00000185627,ENSG00000164597
ENSG00000185627,ENSG00000113594
ENSG00000185627,ENSG00000121351
ENSG00000185627,ENSG00000186642
ENSG00000185627,ENSG00000197043
ENSG00000185627,ENSG00000102158
ENSG00000185627,ENSG00000138435
ENSG00000185627,ENSG00000160688
ENSG00000185627,ENSG00000126777
ENSG00000185634,ENSG00000184724
ENSG00000185651,ENSG00000032742
ENSG00000185652,ENSG00000160349
ENSG00000185686,ENSG00000134780
ENSG00000185686,ENSG00000032742
ENSG00000185745,ENSG00000168818
ENSG00000185745,ENSG00000141013
ENSG00000185745,ENSG00000134262
ENSG00000185745,ENSG00000269404
ENSG00000185760,ENSG00000135900
ENSG00000185774,ENSG00000197557
ENSG00000185792,ENSG00000067533
ENSG00000185792,ENSG00000128652
ENSG00000185808,ENSG00000113569
ENSG00000185808,ENSG00000174501
ENSG00000185808,ENSG00000164066
ENSG00000185825,ENSG00000101901
ENSG00000185883,ENSG00000136750
ENSG00000185883,ENSG00000066651
ENSG00000185883,ENSG00000122376
ENSG00000185896,ENSG00000176105
ENSG00000185896,ENSG00000155511
ENSG00000185900,ENSG00000185304
ENSG00000185920,ENSG00000103310
ENSG00000185946,ENSG00000170293
ENSG00000185946,ENSG00000144802
ENSG00000185950,ENSG00000170037
ENSG00000185950,ENSG00000078114
ENSG00000185966,ENSG00000164823
ENSG00000185974,ENSG00000231637
ENSG00000186009,ENSG00000087008
ENSG00000186010,ENSG00000150961
ENSG00000186010,ENSG00000122376
ENSG00000186010,ENSG00000124571
ENSG00000186010,ENSG00000167080
ENSG00000186081,ENSG00000129933
ENSG00000186081,ENSG00000104067
ENSG00000186081,ENSG00000197822
ENSG00000186104,ENSG00000167965
ENSG00000186104,ENSG00000072071
ENSG00000186111,ENSG00000170037
ENSG00000186111,ENSG00000054356
ENSG00000186115,ENSG00000213221
ENSG00000186115,ENSG00000181222
ENSG00000186141,ENSG00000034053
ENSG00000186153,ENSG00000145604
ENSG00000186184,ENSG00000184221
ENSG00000186184,ENSG00000147065
ENSG00000186184,ENSG00000034053
ENSG00000186184,ENSG00000139133
ENSG00000186197,ENSG00000105401
ENSG00000186197,ENSG00000110958
ENSG00000186197,ENSG00000166598
ENSG00000186197,ENSG00000086061
ENSG00000186197,ENSG00000080824
ENSG00000186197,ENSG00000096384
ENSG00000186197,ENSG00000004478
ENSG00000186197,ENSG00000171497
ENSG00000186197,ENSG00000170606
ENSG00000186197,ENSG00000109971
ENSG00000186197,ENSG00000168439
ENSG00000186198,ENSG00000128699
ENSG00000186198,ENSG00000147533
ENSG00000186198,ENSG00000172296
ENSG00000186198,ENSG00000123353
ENSG00000186198,ENSG00000119537
ENSG00000186198,ENSG00000090054
ENSG00000186198,ENSG00000172057
ENSG00000186198,ENSG00000229314
ENSG00000186198,ENSG00000196542
ENSG00000186198,ENSG00000165389
ENSG00000186198,ENSG00000188706
ENSG00000186298,ENSG00000145020
ENSG00000186298,ENSG00000077800
ENSG00000186350,ENSG00000167965
ENSG00000186432,ENSG00000226761
ENSG00000186468,ENSG00000169855
ENSG00000186468,ENSG00000131748
ENSG00000186468,ENSG00000140945
ENSG00000186468,ENSG00000242372
ENSG00000186468,ENSG00000147065
ENSG00000186468,ENSG00000111196
ENSG00000186468,ENSG00000204449
ENSG00000186468,ENSG00000188393
ENSG00000186468,ENSG00000198728
ENSG00000186468,ENSG00000182768
ENSG00000186468,ENSG00000186862
ENSG00000186468,ENSG00000149557
ENSG00000186468,ENSG00000184697
ENSG00000186468,ENSG00000134262
ENSG00000186468,ENSG00000114933
ENSG00000186468,ENSG00000105205
ENSG00000186468,ENSG00000129083
ENSG00000186469,ENSG00000111726
ENSG00000186469,ENSG00000131966
ENSG00000186469,ENSG00000276903
ENSG00000186469,ENSG00000140157
ENSG00000186472,ENSG00000215305
ENSG00000186480,ENSG00000136352
ENSG00000186526,ENSG00000106689
ENSG00000186526,ENSG00000213221
ENSG00000186529,ENSG00000106689
ENSG00000186529,ENSG00000181222
ENSG00000186642,ENSG00000154611
ENSG00000186642,ENSG00000159377
ENSG00000186642,ENSG00000101182
ENSG00000186642,ENSG00000185627
ENSG00000186642,ENSG00000100519
ENSG00000186642,ENSG00000108344
ENSG00000186642,ENSG00000116750
ENSG00000186642,ENSG00000068878
ENSG00000186642,ENSG00000130706
ENSG00000186642,ENSG00000165916
ENSG00000186642,ENSG00000170315
ENSG00000186642,ENSG00000161057
ENSG00000186642,ENSG00000142507
ENSG00000186642,ENSG00000159352
ENSG00000186642,ENSG00000087191
ENSG00000186642,ENSG00000128789
ENSG00000186642,ENSG00000115233
ENSG00000186642,ENSG00000143106
ENSG00000186642,ENSG00000175166
ENSG00000186642,ENSG00000160803
ENSG00000186642,ENSG00000143947
ENSG00000186642,ENSG00000100804
ENSG00000186642,ENSG00000221983
ENSG00000186642,ENSG00000277791
ENSG00000186642,ENSG00000222028
ENSG00000186642,ENSG00000173692
ENSG00000186642,ENSG00000205220
ENSG00000186642,ENSG00000101557
ENSG00000186642,ENSG00000103035
ENSG00000186642,ENSG00000100911
ENSG00000186642,ENSG00000240065
ENSG00000186642,ENSG00000132963
ENSG00000186642,ENSG00000100764
ENSG00000186642,ENSG00000099341
ENSG00000186642,ENSG00000106588
ENSG00000186642,ENSG00000136930
ENSG00000186642,ENSG00000126067
ENSG00000186642,ENSG00000041357
ENSG00000186642,ENSG00000092010
ENSG00000186642,ENSG00000204264
ENSG00000186642,ENSG00000150991
ENSG00000186642,ENSG00000163636
ENSG00000186642,ENSG00000013275
ENSG00000186642,ENSG00000100902
ENSG00000186642,ENSG00000108671
ENSG00000186642,ENSG00000125818
ENSG00000186642,ENSG00000129084
ENSG00000186642,ENSG00000008018
ENSG00000186642,ENSG00000197170
ENSG00000186684,ENSG00000156304
ENSG00000186684,ENSG00000088926
ENSG00000186810,ENSG00000275700
ENSG00000186810,ENSG00000120314
ENSG00000186810,ENSG00000073536
ENSG00000186810,ENSG00000100345
ENSG00000186810,ENSG00000108602
ENSG00000186810,ENSG00000175224
ENSG00000186810,ENSG00000172260
ENSG00000186815,ENSG00000151687
ENSG00000186827,ENSG00000215262
ENSG00000186862,ENSG00000055044
ENSG00000186862,ENSG00000129460
ENSG00000186862,ENSG00000101361
ENSG00000186862,ENSG00000233927
ENSG00000186862,ENSG00000083845
ENSG00000186862,ENSG00000183751
ENSG00000186862,ENSG00000117597
ENSG00000186862,ENSG00000142534
ENSG00000186862,ENSG00000183520
ENSG00000186862,ENSG00000113460
ENSG00000186862,ENSG00000135521
ENSG00000186862,ENSG00000115816
ENSG00000186862,ENSG00000275700
ENSG00000186862,ENSG00000145425
ENSG00000186862,ENSG00000227057
ENSG00000186862,ENSG00000115761
ENSG00000186862,ENSG00000132467
ENSG00000186862,ENSG00000065183
ENSG00000186862,ENSG00000120800
ENSG00000186862,ENSG00000053372
ENSG00000186862,ENSG00000148843
ENSG00000186862,ENSG00000188573
ENSG00000186862,ENSG00000132382
ENSG00000186862,ENSG00000108651
ENSG00000186862,ENSG00000105671
ENSG00000186862,ENSG00000124383
ENSG00000186862,ENSG00000087269
ENSG00000186862,ENSG00000112306
ENSG00000186862,ENSG00000136718
ENSG00000186862,ENSG00000150990
ENSG00000186862,ENSG00000039123
ENSG00000186862,ENSG00000058729
ENSG00000186862,ENSG00000168028
ENSG00000186862,ENSG00000134419
ENSG00000186862,ENSG00000156697
ENSG00000186862,ENSG00000184967
ENSG00000186862,ENSG00000198042
ENSG00000186862,ENSG00000112578
ENSG00000186862,ENSG00000105193
ENSG00000186862,ENSG00000130935
ENSG00000186862,ENSG00000253797
ENSG00000186862,ENSG00000143947
ENSG00000186862,ENSG00000149273
ENSG00000186862,ENSG00000197498
ENSG00000186862,ENSG00000089157
ENSG00000186862,ENSG00000105202
ENSG00000186862,ENSG00000136271
ENSG00000186862,ENSG00000115368
ENSG00000186862,ENSG00000114767
ENSG00000186862,ENSG00000119285
ENSG00000186862,ENSG00000231500
ENSG00000186862,ENSG00000137154
ENSG00000186862,ENSG00000124541
ENSG00000186862,ENSG00000119616
ENSG00000186862,ENSG00000141076
ENSG00000186862,ENSG00000198034
ENSG00000186862,ENSG00000141101
ENSG00000186862,ENSG00000117133
ENSG00000186862,ENSG00000241945
ENSG00000186862,ENSG00000278053
ENSG00000186862,ENSG00000100138
ENSG00000186862,ENSG00000165733
ENSG00000186862,ENSG00000120158
ENSG00000186862,ENSG00000115946
ENSG00000186862,ENSG00000052749
ENSG00000186862,ENSG00000177954
ENSG00000186862,ENSG00000067533
ENSG00000186862,ENSG00000088205
ENSG00000186862,ENSG00000179041
ENSG00000186862,ENSG00000163811
ENSG00000186862,ENSG00000171863
ENSG00000186862,ENSG00000089048
ENSG00000186862,ENSG00000165271
ENSG00000186862,ENSG00000155438
ENSG00000186862,ENSG00000130826
ENSG00000186862,ENSG00000140988
ENSG00000186862,ENSG00000186468
ENSG00000186862,ENSG00000106344
ENSG00000186862,ENSG00000135372
ENSG00000186862,ENSG00000177971
ENSG00000186862,ENSG00000110700
ENSG00000186862,ENSG00000164587
ENSG00000186862,ENSG00000170889
ENSG00000186862,ENSG00000146109
ENSG00000186862,ENSG00000138326
ENSG00000186862,ENSG00000213782
ENSG00000186862,ENSG00000142937
ENSG00000186862,ENSG00000129347
ENSG00000186862,ENSG00000164338
ENSG00000186862,ENSG00000117395
ENSG00000186862,ENSG00000164934
ENSG00000186862,ENSG00000132603
ENSG00000186862,ENSG00000147679
ENSG00000186862,ENSG00000146909
ENSG00000186862,ENSG00000189306
ENSG00000186862,ENSG00000011260
ENSG00000186862,ENSG00000126749
ENSG00000186862,ENSG00000171490
ENSG00000186862,ENSG00000078579
ENSG00000186862,ENSG00000067334
ENSG00000186868,ENSG00000132963
ENSG00000186868,ENSG00000175324
ENSG00000186868,ENSG00000187676
ENSG00000186868,ENSG00000081692
ENSG00000186895,ENSG00000124383
ENSG00000186951,ENSG00000164047
ENSG00000187021,ENSG00000004399
ENSG00000187048,ENSG00000106689
ENSG00000187048,ENSG00000088926
ENSG00000187048,ENSG00000213221
ENSG00000187048,ENSG00000079112
ENSG00000187048,ENSG00000153820
ENSG00000187051,ENSG00000101977
ENSG00000187051,ENSG00000108669
ENSG00000187051,ENSG00000187091
ENSG00000187051,ENSG00000110048
ENSG00000187051,ENSG00000164047
ENSG00000187091,ENSG00000187051
ENSG00000187091,ENSG00000117153
ENSG00000187098,ENSG00000165409
ENSG00000187098,ENSG00000175324
ENSG00000187134,ENSG00000085265
ENSG00000187210,ENSG00000170855
ENSG00000187210,ENSG00000137574
ENSG00000187239,ENSG00000213218
ENSG00000187258,ENSG00000169855
ENSG00000187258,ENSG00000188393
ENSG00000187258,ENSG00000182768
ENSG00000187258,ENSG00000184697
ENSG00000187288,ENSG00000174804
ENSG00000187288,ENSG00000124479
ENSG00000187288,ENSG00000162337
ENSG00000187323,ENSG00000129245
ENSG00000187323,ENSG00000168488
ENSG00000187323,ENSG00000077514
ENSG00000187323,ENSG00000102081
ENSG00000187323,ENSG00000119812
ENSG00000187323,ENSG00000083635
ENSG00000187323,ENSG00000145907
ENSG00000187323,ENSG00000138757
ENSG00000187325,ENSG00000102100
ENSG00000187474,ENSG00000111144
ENSG00000187531,ENSG00000242110
ENSG00000187531,ENSG00000151687
ENSG00000187546,ENSG00000082641
ENSG00000187553,ENSG00000153820
ENSG00000187553,ENSG00000079112
ENSG00000187553,ENSG00000088926
ENSG00000187554,ENSG00000226761
ENSG00000187555,ENSG00000254772
ENSG00000187555,ENSG00000120705
ENSG00000187555,ENSG00000198682
ENSG00000187555,ENSG00000196126
ENSG00000187555,ENSG00000156508
ENSG00000187555,ENSG00000204287
ENSG00000187555,ENSG00000104529
ENSG00000187555,ENSG00000103275
ENSG00000187555,ENSG00000111679
ENSG00000187555,ENSG00000132341
ENSG00000187555,ENSG00000070526
ENSG00000187555,ENSG00000114942
ENSG00000187555,ENSG00000185122
ENSG00000187555,ENSG00000138801
ENSG00000187601,ENSG00000160349
ENSG00000187608,ENSG00000269404
ENSG00000187608,ENSG00000168818
ENSG00000187676,ENSG00000116584
ENSG00000187676,ENSG00000178462
ENSG00000187676,ENSG00000167553
ENSG00000187676,ENSG00000075886
ENSG00000187676,ENSG00000152086
ENSG00000187676,ENSG00000123416
ENSG00000187676,ENSG00000183785
ENSG00000187676,ENSG00000127824
ENSG00000187676,ENSG00000186868
ENSG00000187676,ENSG00000152661
ENSG00000187676,ENSG00000167552
ENSG00000187714,ENSG00000130707
ENSG00000187714,ENSG00000179348
ENSG00000187733,ENSG00000101782
ENSG00000187733,ENSG00000183733
ENSG00000187733,ENSG00000064651
ENSG00000187735,ENSG00000224877
ENSG00000187735,ENSG00000147065
ENSG00000187735,ENSG00000005022
ENSG00000187735,ENSG00000198176
ENSG00000187736,ENSG00000111087
ENSG00000187741,ENSG00000149557
ENSG00000187758,ENSG00000088926
ENSG00000187778,ENSG00000090104
ENSG00000187790,ENSG00000149557
ENSG00000187790,ENSG00000111087
ENSG00000187796,ENSG00000141527
ENSG00000187796,ENSG00000175324
ENSG00000187796,ENSG00000108312
ENSG00000187796,ENSG00000162643
ENSG00000187796,ENSG00000163202
ENSG00000187840,ENSG00000175324
ENSG00000187840,ENSG00000214706
ENSG00000187848,ENSG00000063046
ENSG00000187848,ENSG00000100401
ENSG00000187918,ENSG00000121594
ENSG00000187955,ENSG00000124383
ENSG00000188064,ENSG00000143398
ENSG00000188064,ENSG00000269964
ENSG00000188089,ENSG00000125691
ENSG00000188089,ENSG00000142676
ENSG00000188089,ENSG00000180879
ENSG00000188089,ENSG00000037241
ENSG00000188089,ENSG00000112306
ENSG00000188089,ENSG00000116251
ENSG00000188089,ENSG00000063177
ENSG00000188089,ENSG00000008952
ENSG00000188089,ENSG00000165502
ENSG00000188089,ENSG00000156482
ENSG00000188089,ENSG00000148303
ENSG00000188089,ENSG00000136942
ENSG00000188089,ENSG00000244038
ENSG00000188089,ENSG00000161016
ENSG00000188089,ENSG00000188846
ENSG00000188089,ENSG00000145425
ENSG00000188089,ENSG00000122026
ENSG00000188089,ENSG00000182899
ENSG00000188089,ENSG00000129562
ENSG00000188089,ENSG00000025796
ENSG00000188089,ENSG00000198034
ENSG00000188089,ENSG00000171858
ENSG00000188089,ENSG00000166441
ENSG00000188089,ENSG00000100316
ENSG00000188089,ENSG00000163682
ENSG00000188089,ENSG00000137154
ENSG00000188089,ENSG00000114850
ENSG00000188089,ENSG00000204628
ENSG00000188089,ENSG00000089009
ENSG00000188089,ENSG00000147604
ENSG00000188089,ENSG00000163902
ENSG00000188089,ENSG00000138326
ENSG00000188089,ENSG00000065665
ENSG00000188089,ENSG00000197756
ENSG00000188089,ENSG00000221983
ENSG00000188089,ENSG00000118181
ENSG00000188089,ENSG00000105640
ENSG00000188089,ENSG00000233927
ENSG00000188089,ENSG00000175324
ENSG00000188089,ENSG00000108298
ENSG00000188089,ENSG00000163479
ENSG00000188089,ENSG00000124783
ENSG00000188089,ENSG00000149806
ENSG00000188089,ENSG00000105193
ENSG00000188089,ENSG00000134910
ENSG00000188089,ENSG00000144713
ENSG00000188089,ENSG00000145592
ENSG00000188089,ENSG00000108107
ENSG00000188089,ENSG00000162244
ENSG00000188089,ENSG00000058262
ENSG00000188089,ENSG00000167526
ENSG00000188089,ENSG00000071082
ENSG00000188089,ENSG00000172809
ENSG00000188089,ENSG00000114391
ENSG00000188089,ENSG00000124614
ENSG00000188089,ENSG00000109475
ENSG00000188089,ENSG00000131469
ENSG00000188089,ENSG00000122406
ENSG00000188089,ENSG00000130255
ENSG00000188089,ENSG00000198242
ENSG00000188089,ENSG00000174748
ENSG00000188089,ENSG00000265681
ENSG00000188089,ENSG00000161970
ENSG00000188089,ENSG00000174444
ENSG00000188089,ENSG00000142541
ENSG00000188089,ENSG00000215472
ENSG00000188089,ENSG00000110700
ENSG00000188089,ENSG00000170889
ENSG00000188089,ENSG00000132432
ENSG00000188089,ENSG00000147403
ENSG00000188089,ENSG00000118705
ENSG00000188089,ENSG00000198918
ENSG00000188089,ENSG00000100219
ENSG00000188089,ENSG00000177954
ENSG00000188089,ENSG00000241343
ENSG00000188095,ENSG00000206527
ENSG00000188130,ENSG00000175324
ENSG00000188130,ENSG00000122121
ENSG00000188130,ENSG00000196782
ENSG00000188130,ENSG00000162643
ENSG00000188215,ENSG00000032742
ENSG00000188257,ENSG00000158941
ENSG00000188312,ENSG00000118997
ENSG00000188316,ENSG00000274274
ENSG00000188316,ENSG00000123395
ENSG00000188342,ENSG00000147065
ENSG00000188342,ENSG00000198176
ENSG00000188342,ENSG00000065054
ENSG00000188375,ENSG00000253548
ENSG00000188375,ENSG00000100294
ENSG00000188375,ENSG00000102100
ENSG00000188375,ENSG00000177721
ENSG00000188379,ENSG00000275700
ENSG00000188389,ENSG00000108590
ENSG00000188389,ENSG00000275700
ENSG00000188389,ENSG00000151413
ENSG00000188393,ENSG00000044090
ENSG00000188393,ENSG00000164587
ENSG00000188393,ENSG00000197958
ENSG00000188393,ENSG00000110700
ENSG00000188393,ENSG00000148225
ENSG00000188393,ENSG00000171863
ENSG00000188393,ENSG00000019582
ENSG00000188393,ENSG00000181991
ENSG00000188393,ENSG00000125445
ENSG00000188393,ENSG00000149273
ENSG00000188393,ENSG00000147604
ENSG00000188393,ENSG00000100316
ENSG00000188393,ENSG00000105193
ENSG00000188393,ENSG00000198242
ENSG00000188393,ENSG00000128626
ENSG00000188393,ENSG00000163682
ENSG00000188393,ENSG00000140988
ENSG00000188393,ENSG00000155438
ENSG00000188393,ENSG00000037241
ENSG00000188393,ENSG00000143947
ENSG00000188393,ENSG00000198830
ENSG00000188393,ENSG00000008988
ENSG00000188393,ENSG00000188846
ENSG00000188393,ENSG00000168028
ENSG00000188393,ENSG00000144029
ENSG00000188393,ENSG00000132432
ENSG00000188393,ENSG00000177954
ENSG00000188393,ENSG00000156482
ENSG00000188393,ENSG00000118181
ENSG00000188393,ENSG00000112039
ENSG00000188393,ENSG00000058262
ENSG00000188393,ENSG00000182774
ENSG00000188393,ENSG00000161016
ENSG00000188393,ENSG00000163923
ENSG00000188393,ENSG00000253506
ENSG00000188393,ENSG00000071082
ENSG00000188393,ENSG00000257529
ENSG00000188393,ENSG00000145592
ENSG00000188393,ENSG00000177600
ENSG00000188393,ENSG00000048544
ENSG00000188393,ENSG00000107929
ENSG00000188393,ENSG00000142676
ENSG00000188393,ENSG00000082515
ENSG00000188393,ENSG00000156508
ENSG00000188393,ENSG00000105373
ENSG00000188393,ENSG00000053372
ENSG00000188393,ENSG00000149806
ENSG00000188393,ENSG00000134419
ENSG00000188393,ENSG00000112306
ENSG00000188393,ENSG00000198918
ENSG00000188393,ENSG00000253626
ENSG00000188393,ENSG00000182899
ENSG00000188393,ENSG00000135829
ENSG00000188393,ENSG00000221983
ENSG00000188393,ENSG00000142937
ENSG00000188393,ENSG00000242372
ENSG00000188393,ENSG00000170515
ENSG00000188393,ENSG00000171858
ENSG00000188393,ENSG00000143742
ENSG00000188393,ENSG00000153037
ENSG00000188393,ENSG00000142534
ENSG00000188393,ENSG00000182952
ENSG00000188393,ENSG00000204628
ENSG00000188393,ENSG00000148303
ENSG00000188393,ENSG00000137818
ENSG00000188393,ENSG00000147403
ENSG00000188393,ENSG00000115268
ENSG00000188393,ENSG00000215472
ENSG00000188393,ENSG00000105364
ENSG00000188393,ENSG00000229117
ENSG00000188393,ENSG00000145741
ENSG00000188393,ENSG00000171490
ENSG00000188393,ENSG00000161010
ENSG00000188393,ENSG00000185088
ENSG00000188393,ENSG00000174891
ENSG00000188393,ENSG00000170889
ENSG00000188393,ENSG00000124614
ENSG00000188393,ENSG00000114391
ENSG00000188393,ENSG00000203933
ENSG00000188393,ENSG00000205581
ENSG00000188393,ENSG00000160994
ENSG00000188393,ENSG00000122406
ENSG00000188393,ENSG00000107223
ENSG00000188393,ENSG00000109475
ENSG00000188393,ENSG00000103342
ENSG00000188393,ENSG00000107937
ENSG00000188393,ENSG00000198034
ENSG00000188393,ENSG00000170540
ENSG00000188393,ENSG00000128512
ENSG00000188393,ENSG00000137154
ENSG00000188393,ENSG00000106803
ENSG00000188393,ENSG00000146223
ENSG00000188393,ENSG00000162641
ENSG00000188393,ENSG00000120705
ENSG00000188393,ENSG00000116251
ENSG00000188393,ENSG00000136942
ENSG00000188393,ENSG00000167881
ENSG00000188393,ENSG00000174547
ENSG00000188393,ENSG00000196531
ENSG00000188393,ENSG00000186468
ENSG00000188393,ENSG00000041802
ENSG00000188393,ENSG00000114686
ENSG00000188393,ENSG00000197756
ENSG00000188393,ENSG00000100029
ENSG00000188393,ENSG00000108107
ENSG00000188393,ENSG00000167658
ENSG00000188393,ENSG00000133112
ENSG00000188393,ENSG00000144713
ENSG00000188393,ENSG00000138326
ENSG00000188393,ENSG00000187258
ENSG00000188393,ENSG00000260342
ENSG00000188393,ENSG00000167526
ENSG00000188393,ENSG00000163577
ENSG00000188393,ENSG00000168827
ENSG00000188393,ENSG00000260836
ENSG00000188393,ENSG00000083845
ENSG00000188393,ENSG00000261236
ENSG00000188393,ENSG00000114942
ENSG00000188393,ENSG00000233927
ENSG00000188393,ENSG00000105372
ENSG00000188393,ENSG00000105640
ENSG00000188393,ENSG00000164346
ENSG00000188393,ENSG00000132394
ENSG00000188393,ENSG00000134697
ENSG00000188393,ENSG00000136444
ENSG00000188393,ENSG00000089157
ENSG00000188393,ENSG00000125686
ENSG00000188393,ENSG00000089009
ENSG00000188393,ENSG00000197728
ENSG00000188393,ENSG00000134001
ENSG00000188393,ENSG00000142541
ENSG00000188393,ENSG00000090554
ENSG00000188393,ENSG00000162244
ENSG00000188393,ENSG00000100883
